Churn_Probability,Risk_Tier,Action,Urgency,Customer_ID,Actual_Churn
0.7595278471151563,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11981,1
0.8535454740334386,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10862,1
0.9226921665901752,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10354,1
0.21888138927354212,Low Risk,Standard engagement & loyalty perks,None,CUST_12228,0
0.021946797253645203,Low Risk,Standard engagement & loyalty perks,None,CUST_10817,0
0.01768701879889597,Low Risk,Standard engagement & loyalty perks,None,CUST_11487,0
0.01801069474209062,Low Risk,Standard engagement & loyalty perks,None,CUST_10638,0
0.4735896928384556,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_11258,1
0.01915017046295367,Low Risk,Standard engagement & loyalty perks,None,CUST_11339,0
0.01968556197573462,Low Risk,Standard engagement & loyalty perks,None,CUST_10495,0
0.07263510811093084,Low Risk,Standard engagement & loyalty perks,None,CUST_10602,0
0.07893071874673122,Low Risk,Standard engagement & loyalty perks,None,CUST_11155,0
0.8846312271926051,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10264,1
0.14147023752977017,Low Risk,Standard engagement & loyalty perks,None,CUST_11999,0
0.11804505078176877,Low Risk,Standard engagement & loyalty perks,None,CUST_12191,0
0.165568864140602,Low Risk,Standard engagement & loyalty perks,None,CUST_12377,0
0.9098744762404952,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10575,1
0.012545523485075396,Low Risk,Standard engagement & loyalty perks,None,CUST_11483,0
0.12560141941391942,Low Risk,Standard engagement & loyalty perks,None,CUST_10199,0
0.5423681446605856,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_12071,1
0.9205563393213521,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11967,1
0.09101975170074342,Low Risk,Standard engagement & loyalty perks,None,CUST_10752,0
0.08749967402751518,Low Risk,Standard engagement & loyalty perks,None,CUST_11256,0
0.9232829006654408,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_12208,1
0.7833957490364973,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10736,0
0.139399455433093,Low Risk,Standard engagement & loyalty perks,None,CUST_12194,0
0.8876676602089016,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10681,1
0.10235935296042699,Low Risk,Standard engagement & loyalty perks,None,CUST_10494,0
0.24959090909090909,Low Risk,Standard engagement & loyalty perks,None,CUST_10894,0
0.020001751958515775,Low Risk,Standard engagement & loyalty perks,None,CUST_12376,0
0.9107319510226355,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11543,1
0.2759067769358923,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_11656,0
0.16113494644557502,Low Risk,Standard engagement & loyalty perks,None,CUST_10663,0
0.017104357333815844,Low Risk,Standard engagement & loyalty perks,None,CUST_12119,0
0.14812002541848615,Low Risk,Standard engagement & loyalty perks,None,CUST_12346,0
0.15365870786369207,Low Risk,Standard engagement & loyalty perks,None,CUST_12363,0
0.04814496957827113,Low Risk,Standard engagement & loyalty perks,None,CUST_11921,0
0.13566219096334187,Low Risk,Standard engagement & loyalty perks,None,CUST_10214,0
0.19436617106450232,Low Risk,Standard engagement & loyalty perks,None,CUST_11095,0
0.015106134235352097,Low Risk,Standard engagement & loyalty perks,None,CUST_10947,0
0.05217247759107775,Low Risk,Standard engagement & loyalty perks,None,CUST_10618,0
0.10875526585284671,Low Risk,Standard engagement & loyalty perks,None,CUST_11462,0
0.012920859974082224,Low Risk,Standard engagement & loyalty perks,None,CUST_10114,0
0.08741103256606725,Low Risk,Standard engagement & loyalty perks,None,CUST_11565,0
0.8874722409544052,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11331,1
0.07809545106194456,Low Risk,Standard engagement & loyalty perks,None,CUST_12101,0
0.128549973835414,Low Risk,Standard engagement & loyalty perks,None,CUST_11045,0
0.4905444586256356,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_10898,0
0.13984805621354235,Low Risk,Standard engagement & loyalty perks,None,CUST_11873,0
0.2036665011591841,Low Risk,Standard engagement & loyalty perks,None,CUST_12130,0
0.09906121024471407,Low Risk,Standard engagement & loyalty perks,None,CUST_10630,0
0.8053344147365885,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11549,1
0.9045129130644347,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10650,1
0.10431260737462214,Low Risk,Standard engagement & loyalty perks,None,CUST_11857,0
0.07428893777387359,Low Risk,Standard engagement & loyalty perks,None,CUST_10172,0
0.1253993716693203,Low Risk,Standard engagement & loyalty perks,None,CUST_10266,0
0.047326224811867296,Low Risk,Standard engagement & loyalty perks,None,CUST_11726,0
0.0416403595323619,Low Risk,Standard engagement & loyalty perks,None,CUST_10892,0
0.2605786435786436,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_12254,0
0.8595979984220609,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10477,1
0.23684566567271945,Low Risk,Standard engagement & loyalty perks,None,CUST_12337,0
0.7415913331832943,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_12423,1
0.22330193959136618,Low Risk,Standard engagement & loyalty perks,None,CUST_10328,0
0.9117359713080159,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_12061,1
0.06149288547423547,Low Risk,Standard engagement & loyalty perks,None,CUST_10971,0
0.017362388465964326,Low Risk,Standard engagement & loyalty perks,None,CUST_11386,0
0.9181566595956493,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11697,1
0.08610318115974519,Low Risk,Standard engagement & loyalty perks,None,CUST_10606,0
0.008589716966840358,Low Risk,Standard engagement & loyalty perks,None,CUST_12112,0
0.012654843957667765,Low Risk,Standard engagement & loyalty perks,None,CUST_12258,0
0.8236889973118234,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11234,1
0.19573418405846826,Low Risk,Standard engagement & loyalty perks,None,CUST_11684,0
0.13210769788028764,Low Risk,Standard engagement & loyalty perks,None,CUST_11723,0
0.15887979608858882,Low Risk,Standard engagement & loyalty perks,None,CUST_12344,0
0.028637816592589575,Low Risk,Standard engagement & loyalty perks,None,CUST_10446,0
0.04279154979240551,Low Risk,Standard engagement & loyalty perks,None,CUST_11838,0
0.09063101306108987,Low Risk,Standard engagement & loyalty perks,None,CUST_10785,0
0.9484714183719204,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_12168,1
0.018592216455836377,Low Risk,Standard engagement & loyalty perks,None,CUST_12321,0
0.8766707603029861,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11759,1
0.8552561892141628,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11853,1
0.8931292612743167,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11053,1
0.10393811050061048,Low Risk,Standard engagement & loyalty perks,None,CUST_10320,0
0.23358525733525734,Low Risk,Standard engagement & loyalty perks,None,CUST_12069,0
0.11232349884907684,Low Risk,Standard engagement & loyalty perks,None,CUST_10507,0
0.6341965431897149,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_10765,1
0.07605435121993413,Low Risk,Standard engagement & loyalty perks,None,CUST_10017,0
0.34961017430140245,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_10678,0
0.037653459976490354,Low Risk,Standard engagement & loyalty perks,None,CUST_12141,0
0.02824695349260406,Low Risk,Standard engagement & loyalty perks,None,CUST_11800,0
0.8252974882591165,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10958,1
0.10382261441815345,Low Risk,Standard engagement & loyalty perks,None,CUST_11332,0
0.08658748241006306,Low Risk,Standard engagement & loyalty perks,None,CUST_12264,0
0.8248083786075228,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11903,0
0.05650573284178605,Low Risk,Standard engagement & loyalty perks,None,CUST_10410,0
0.13946275468093888,Low Risk,Standard engagement & loyalty perks,None,CUST_10984,0
0.5163448528011022,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_11272,1
0.02411273509261265,Low Risk,Standard engagement & loyalty perks,None,CUST_11100,0
0.013741553125030656,Low Risk,Standard engagement & loyalty perks,None,CUST_12033,0
0.13576279154415785,Low Risk,Standard engagement & loyalty perks,None,CUST_11820,0
0.6271023976023977,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_10692,1
0.0555972710959557,Low Risk,Standard engagement & loyalty perks,None,CUST_10897,0
0.12845123034454342,Low Risk,Standard engagement & loyalty perks,None,CUST_11337,0
0.06666273652344958,Low Risk,Standard engagement & loyalty perks,None,CUST_12351,0
0.12327627794116942,Low Risk,Standard engagement & loyalty perks,None,CUST_11376,0
0.13306668262360946,Low Risk,Standard engagement & loyalty perks,None,CUST_10519,0
0.012007044910263599,Low Risk,Standard engagement & loyalty perks,None,CUST_10363,0
0.019192337912831366,Low Risk,Standard engagement & loyalty perks,None,CUST_10837,0
0.03156007189676832,Low Risk,Standard engagement & loyalty perks,None,CUST_11013,0
0.8509508761149247,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10444,1
0.01143318095884594,Low Risk,Standard engagement & loyalty perks,None,CUST_12009,0
0.06466849819205506,Low Risk,Standard engagement & loyalty perks,None,CUST_11091,0
0.16024591076463865,Low Risk,Standard engagement & loyalty perks,None,CUST_11538,0
0.8738752511072589,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10039,1
0.1677298129814438,Low Risk,Standard engagement & loyalty perks,None,CUST_11924,0
0.12672829131652663,Low Risk,Standard engagement & loyalty perks,None,CUST_11367,0
0.036111181252586465,Low Risk,Standard engagement & loyalty perks,None,CUST_10377,0
0.9320584785188002,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11150,1
0.011022688302269858,Low Risk,Standard engagement & loyalty perks,None,CUST_12341,0
0.8980532629448789,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10670,1
0.3598815939619242,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_11242,1
0.9223440498052541,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10654,1
0.026923413096545685,Low Risk,Standard engagement & loyalty perks,None,CUST_12028,0
0.08776916221033869,Low Risk,Standard engagement & loyalty perks,None,CUST_12249,0
0.9243222581646288,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11606,1
0.8130669862074851,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_12338,1
0.9081429270810524,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10975,1
0.8731772109469956,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11520,1
0.3060285622137791,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_10533,1
0.18369613692965345,Low Risk,Standard engagement & loyalty perks,None,CUST_10915,0
0.03792424694538614,Low Risk,Standard engagement & loyalty perks,None,CUST_10124,0
0.00612162233972819,Low Risk,Standard engagement & loyalty perks,None,CUST_10612,0
0.675141280591382,High Risk,Proactive outreach & discounted renewal offer,Medium,CUST_10619,1
0.08914472219841522,Low Risk,Standard engagement & loyalty perks,None,CUST_11349,0
0.03166000744687259,Low Risk,Standard engagement & loyalty perks,None,CUST_12305,0
0.22317211165617437,Low Risk,Standard engagement & loyalty perks,None,CUST_12046,0
0.09813980769066706,Low Risk,Standard engagement & loyalty perks,None,CUST_11639,0
0.1653112583776611,Low Risk,Standard engagement & loyalty perks,None,CUST_10812,0
0.011861926394210518,Low Risk,Standard engagement & loyalty perks,None,CUST_10846,0
0.8489695628065118,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_10087,1
0.7654981189406429,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11297,1
0.8774754507142917,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11030,1
0.839307038098227,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11915,0
0.18455228349885686,Low Risk,Standard engagement & loyalty perks,None,CUST_10868,0
0.2406001594728415,Low Risk,Standard engagement & loyalty perks,None,CUST_10281,0
0.2759444540839278,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_11440,0
0.021829544171453674,Low Risk,Standard engagement & loyalty perks,None,CUST_10132,0
0.13617831020713927,Low Risk,Standard engagement & loyalty perks,None,CUST_11994,0
0.03197581978241648,Low Risk,Standard engagement & loyalty perks,None,CUST_11995,0
0.3459247262950257,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_10265,0
0.20134115884115886,Low Risk,Standard engagement & loyalty perks,None,CUST_10569,0
0.09459414095910063,Low Risk,Standard engagement & loyalty perks,None,CUST_11883,0
0.02897301723256124,Low Risk,Standard engagement & loyalty perks,None,CUST_10051,0
0.07115932084725678,Low Risk,Standard engagement & loyalty perks,None,CUST_12132,0
0.06158650273636817,Low Risk,Standard engagement & loyalty perks,None,CUST_11862,0
0.9286441878313575,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11289,1
0.25569011544011544,Medium Risk,Automated satisfaction check-in & feature updates,Low,CUST_11947,0
0.06348267226398885,Low Risk,Standard engagement & loyalty perks,None,CUST_11796,1
0.01598083030921266,Low Risk,Standard engagement & loyalty perks,None,CUST_11714,0
0.047833130675851224,Low Risk,Standard engagement & loyalty perks,None,CUST_11897,0
0.8100021579793056,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11920,1
0.8662471592706651,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11433,1
0.8869799906189269,Critical Risk,Immediate senior retention agent escalation,Urgent,CUST_11311,1
