age,income,score,target
55,69783.74260295327,63.14189212183764,1
29,72694.4293712354,53.25040664159818,0
18,82193.99683912446,11.539464217891737,0
16,68196.37313857026,60.56378893234115,0
49,55174.84690762915,11.720390568023342,0
20,73451.47402405462,33.720657556575205,0
66,97997.6386979043,14.284196481433186,0
8,57347.325072348525,69.20736470243689,1
65,40509.41390658717,20.62521138361526,0
43,82141.61338573946,39.1859373188026,0
38,57592.376720928034,89.56747776187787,0
31,16546.609079719274,20.431638339897027,0
45,76948.43354300843,50.780506395877914,1
39,49293.436280921545,41.9271661166022,0
56,58189.33435391678,1.8124041045729733,0
41,66639.6066113803,79.27581135728128,0
42,63809.99359558133,6.904590631459973,0
34,74189.03634278079,47.42550209769536,0
39,51290.27258860313,56.06782949389499,0
44,70262.11596352165,62.842645661458704,1
14,54809.06644832165,68.86316293078755,1
19,74776.20961775006,25.327238352271507,0
51,72307.34968026108,0.9978776658449373,1
42,41291.225959108095,72.3443662354912,0
37,81719.64232350065,53.56565993475786,0
40,49280.731097719035,83.61177032072487,0
45,76161.15596562291,82.13883629006943,0
31,67345.7462680268,84.33261677878832,0
28,96763.67353590246,48.50946599795402,0
42,55530.68035256296,33.362839583686565,0
25,53013.66407763605,79.155820259137,0
46,59611.60788224535,45.12941130292549,0
14,53936.40434331449,18.34421964034345,1
55,75998.838038841,85.49740195614743,0
47,27673.78783126824,88.25598767723473,0
43,38926.35161707292,46.63097561401701,0
54,38643.941568416136,7.569972730978747,0
64,79006.15183947151,38.782608991693124,1
55,94212.2674516385,80.35376594626034,0
12,57911.01562925057,90.17740285462287,0
20,56623.565536199785,20.347274249759582,1
30,61401.04326226363,6.697361202527152,0
40,83237.5660521638,87.73504531328386,0
47,41452.937316188516,38.94049389788753,0
29,64767.3796546957,54.176096426756324,1
42,79503.95259564859,96.80658120507589,0
28,70021.8833987969,6.656472791422285,0
30,63791.63233197487,64.83180074520956,0
18,80020.92185134282,7.410542257486707,0
26,5935.3541400152535,37.54689284665004,0
19,73557.50639061816,80.38145451934467,0
25,46918.486337451526,43.34722327556344,0
55,23387.342062870863,99.71823539029504,1
25,70224.05199049962,55.905928494660216,1
79,87473.17090325916,32.11621526359535,0
47,57251.02970744616,22.011132590475313,1
42,79057.49094405878,35.05205342861618,0
27,92245.5651597729,37.25332737595508,0
50,86298.28907168095,6.8713677723960975,0
31,92799.29058742785,36.95741994267732,1
41,74842.54982143785,46.423851973922496,1
78,61508.672778031854,72.27377522388046,0
38,27960.68376205663,65.6729484721608,1
57,55078.75023740103,70.87656552291543,0
29,43135.068093676164,0.8363681876857099,1
39,103418.85434995627,21.766739958053606,1
66,56482.283751353265,66.16842883998565,0
30,62464.09613568972,48.398936817974715,1
67,71029.70752080934,0.5313475668345946,0
50,60872.048927449076,80.44946424318223,0
31,93901.02080861505,77.28095732903374,0
49,47547.01276531096,54.841916299356264,0
54,63892.14910474485,6.646332577627212,1
49,45150.588286039034,76.65150495325847,0
16,33599.54977558588,58.37135877313639,0
29,47764.61818189429,78.19599771579591,1
36,59259.26405903176,75.17469923958404,1
38,51413.9555096548,80.30020719578371,0
49,46151.58040252288,51.80080664046248,1
42,31873.650726563323,14.032451819351499,0
19,58337.888547426104,67.11574733796887,1
45,29905.592519379956,62.04737850519706,0
49,75201.11927379205,74.22531871990871,0
48,61648.79505869006,16.98810060507353,0
56,30848.97001070139,19.497519990028923,0
52,53815.81845900273,89.04095172193284,0
46,44956.87188818834,74.99777984520708,0
38,66383.4902083836,90.82284887003229,0
15,86809.00892046289,75.87153211639207,1
46,22496.55060708511,59.71553059903019,0
43,62300.52158294834,65.41327370278736,0
44,56797.34408866719,88.91279239400099,0
20,73426.80152900932,57.88067545119405,0
23,64263.932564753784,63.239132432838744,1
55,44960.61336522362,15.647671600360058,1
39,53618.92128666764,47.39212201161027,0
50,44079.48286393022,71.6397111958099,0
40,81520.14277197196,27.09426983163654,1
40,60426.23297343885,20.22541805245349,0
54,98023.81371506015,31.382680822441557,1
32,58786.78372370759,24.150062799283344,0
41,45831.86466179074,21.491263703639586,1
33,29725.712147743456,42.48508428680869,0
33,23937.206474881095,90.78385138835341,0
35,28317.281139890205,50.705964673871826,1
43,65342.53302022967,18.792038081532304,0
32,70174.50046459868,7.697166938087408,0
58,28376.18595935733,69.61561451379252,0
26,77900.76628152232,38.279876443638784,0
37,50338.778966331214,82.18309465853592,0
33,62935.860239710986,65.95107686407702,0
61,92244.41256510849,79.62414505413685,0
42,77936.78631731065,27.194603941844875,0
55,54629.387041883354,69.2358922461058,1
17,42176.155491694255,26.406198469371876,0
44,16963.6919734139,93.90684794502916,0
53,45616.933615151596,63.63742815333744,0
41,55777.39522344611,32.451180017534206,0
55,40256.409456976326,26.951186229227265,0
32,57374.860658153906,19.09265850716435,0
61,61537.03765917537,69.46409588937279,0
74,55502.88036383843,21.87156129979273,0
34,46999.948383530806,59.53032659274891,0
33,63373.09343933455,26.463502692535734,0
61,68838.81299138819,66.19689447938686,0
63,38192.01845114308,81.49397285405392,0
32,88218.6475949254,77.80252431446532,0
33,58028.23735431476,76.08513309307817,0
35,60376.99245889695,18.772240569225207,1
19,74164.28846513115,8.838494698451871,0
26,64664.32262527003,69.89488284873856,0
24,79062.7326782649,36.83472137943513,0
28,65742.48330403649,43.23462264033473,0
39,47751.25250719124,3.1149092793391064,0
43,67230.07050412204,25.95764492750492,0
63,37125.475853586766,3.3676403874464023,1
25,62171.19411553047,87.91857726012476,0
54,59335.40018711078,24.339668321853047,1
36,55837.662854549206,55.73371695730081,0
39,57429.24977122139,3.897932066113041,0
50,22363.019090047215,66.6847391305658,0
23,49025.50184518077,32.30273457540939,0
45,61856.89802282229,89.79191869576658,0
42,63197.12783994801,88.81181889340358,0
47,39446.49718148084,32.529061836174776,0
44,85314.15681729402,90.09608956904678,1
76,42676.50303570998,99.61576734987788,1
30,79389.14401053474,82.5415664123948,0
32,68543.8872374337,84.4871347755229,0
30,47075.453803123935,24.90087361090899,0
31,95506.21785219024,57.67023988577563,0
30,36127.2633648704,6.725591396736785,0
57,78383.08347220003,9.491793682166971,0
61,80011.64636085957,99.88926120332906,0
31,46587.5958184671,32.663924942591095,0
27,87849.30600128658,74.81839120488463,1
47,54999.06970802094,80.66650530268164,0
31,65773.87258559714,85.80232710072292,1
49,65206.436775424416,99.76282974021565,0
43,57313.82517058904,24.149648525686786,0
17,76216.16546319565,4.035082685969971,0
63,75869.77441104426,41.1191517994586,0
66,25029.36053523638,13.008066982894695,0
30,86086.80485756305,2.2425889162055124,0
34,26750.160239286517,36.04268271414861,0
44,80650.92408683314,78.37382510752364,0
45,82534.10273655166,56.61806912250709,0
49,38180.67139569603,31.277798921035405,0
70,51783.7142409083,65.43420054927196,0
37,37885.906630281286,23.20181803088107,0
28,55701.57939422529,1.4381446072085025,0
19,53839.31431628518,76.43533864364274,0
29,75593.2106453868,62.374308486400906,1
39,86206.17492239217,76.23026245009599,0
66,87913.67621579912,3.893801668766561,1
32,48756.63946843396,83.71196278306522,0
43,55815.562525109446,61.95262000363033,0
39,26331.236155581,56.33953507126401,0
57,43882.59867007622,62.46140481145316,0
77,79297.03266194915,86.4433246868364,0
32,92311.65647096463,58.69365065589071,1
32,35313.02256240156,58.095037988817936,0
55,48150.71481694211,99.06791570657658,0
50,59471.88486082146,75.6730167068568,0
67,65603.22317639213,44.22938054511353,1
48,43807.92960156708,70.73970000329277,0
34,68481.2208892818,38.92304716917885,0
48,50523.21305858168,22.8875462483499,0
56,59710.95458243442,59.68518768877594,1
52,70925.684960074,92.81820981139515,1
47,60128.445396218754,92.91395200154628,0
56,51272.28218946863,34.19052781054903,1
57,57807.803921483384,52.7677466221695,1
60,58232.740815893296,21.16358985698612,0
49,52599.779402357446,99.56311094988834,0
37,54824.07874665795,98.11179078679358,0
42,91972.94341009433,64.95089297074473,1
58,71218.38895882477,80.44140596774734,0
27,54090.39363941679,71.51001612837,1
45,73939.08809021472,59.31582190394682,0
34,53323.6102048798,5.3347996988897695,1
40,83462.49275173282,45.476434255266106,0
59,67392.84384396188,67.47863021674105,0
42,57853.95711991542,67.75316138836847,1
40,68954.33851620555,37.31226184223836,1
19,28582.476958630014,94.16919866580305,1
51,37464.6506218039,16.7357032236781,0
49,36121.49987201889,50.03594462155606,0
72,62858.86189527414,69.08839765508228,0
35,94650.29998970183,69.71358058918092,0
43,104626.00292385265,64.86389567688155,0
43,72761.02202881515,27.528821345186017,0
63,70016.88949888914,15.620656868662197,0
38,23978.84531694522,63.594032682671084,1
44,49146.52400531957,59.930211613943776,0
49,44244.32496183522,17.935601028924097,0
42,47583.04803497768,70.51391455705634,0
33,56637.12362830421,45.51719917336564,0
42,50558.18844605745,66.7760591603153,0
56,20414.003792484247,83.73670797701507,1
24,74958.20512235067,16.972842857692317,1
41,38545.139485203865,1.9144867996836679,1
29,64784.93728222299,77.91025863957867,1
57,101481.65339499948,60.96974251526159,0
17,41612.30816827153,69.96395696221217,0
31,9394.249545073406,83.81549749886426,0
45,54279.915562397786,80.28109348245005,0
63,82019.19269997142,96.09201469288247,0
39,99166.94908441187,53.59350788521182,0
31,35409.00811095166,48.84956326599054,0
68,69933.98446473043,40.18871998907301,0
18,50693.790864398936,15.369104284420454,0
7,57881.03291391729,57.26072328820224,0
46,112886.8669403407,27.70125243259788,0
32,29940.593432096935,92.13075122129754,0
24,65074.79322989147,58.31908042770976,0
50,69353.86343530867,59.284018050811014,1
43,81715.72649878694,35.492466087701004,0
31,61959.66306941791,5.198935197770749,0
20,66161.01079008204,3.174376537298862,1
53,52167.02865156418,42.33351441531975,0
49,65382.53882490215,8.456537809723786,0
38,53136.15449005179,60.68469555401391,0
67,72431.43779712102,88.09730056396575,0
23,52607.79327912732,88.29148165187222,1
17,67542.00787804373,65.90454101322324,1
29,59414.74372630043,21.1231831472931,0
39,82521.00501544337,86.29968313588721,0
43,58972.12552823027,88.60934353132082,0
36,24539.35063586237,19.66535849529587,0
45,85238.43001427983,73.74260857706773,0
21,41885.35398274762,28.651954892712293,0
61,46924.6732270236,80.26403123529296,0
38,48086.77411913016,99.72378999036027,0
56,87488.76186341635,3.0026005329392813,0
45,17286.51572042609,89.73658657909318,0
46,122754.97067319987,62.26305335986581,0
48,81121.13618132104,97.33826191648211,1
46,64464.7782825832,46.50095175264276,0
49,58902.119987674276,84.73879305713737,0
59,65711.08149715314,6.239406859827723,1
42,70422.44856758676,33.527905007829574,0
50,72904.31171900114,6.701653775120997,0
38,71112.08932006898,97.53431334790706,0
61,61791.613625104976,81.69739072718367,0
29,56053.23159385348,85.25474212459704,0
67,56974.53432692977,93.79652314338942,0
39,56101.83439294638,8.510348611978536,0
18,82675.40193734129,38.55975925133334,1
41,71871.13444561724,7.103488904400212,0
29,1192.2273067143979,21.07931015500286,0
52,73118.01553059522,22.936577703767234,1
30,63894.7238943755,46.91072110475787,0
33,59625.82487108205,26.856216745364257,1
11,52229.63093822228,10.09781068177611,0
33,82482.25439972027,16.749108909410772,1
3,78950.52924245715,14.727556355209092,0
16,44542.446643527815,97.30767979122983,1
51,68141.0457424907,75.92925069184736,1
51,40566.86530917428,96.7761465269562,0
46,32407.63670422139,43.974048650790856,0
25,47465.655508200696,27.83684816626566,0
39,77247.86944765518,79.82931972091866,0
39,79062.50090752174,32.62539180411468,0
22,70261.70840194586,29.93833737053483,0
62,74501.91573695994,23.25059922078312,0
53,70323.56574229916,12.967897822423534,0
36,47170.36809554096,25.646306101676597,0
40,68638.45089347882,35.53197484738877,0
43,76008.19050455364,67.39942081457303,0
9,75085.82659627148,6.256484221945158,0
36,83778.26742949286,21.050693966534297,0
29,74166.07694402128,80.90236402916764,0
24,67028.96415083166,14.692192358377076,0
35,81403.00476632855,34.26451465225215,0
66,59469.5748150188,86.46589218581401,0
49,42362.50697544565,15.492531114344265,1
31,56738.660721124725,8.27368356181899,0
48,45101.94710387102,48.45379950800108,0
